STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TMAX,TMIN
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,2/3/79,0,53,22
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,2/4/79,0,55,29
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,2/5/79,0,55,27
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,2/6/79,0,58,30
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,2/7/79,0,55,26
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,2/8/79,0,55,28
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,2/9/79,0,54,31
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,2/10/79,0,50,30
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,2/11/79,0,53,33
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,2/12/79,0,50,30
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,2/13/79,1.96,45,32
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,2/14/79,4.56,44,31
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,2/15/79,0.1,41,31
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,2/16/79,1.52,39,30
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,2/17/79,0.04,44,26
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,2/18/79,0.54,38,28
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,2/19/79,1.65,41,31
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,2/20/79,0.15,42,30
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,2/21/79,3,35,30
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,2/22/79,0.87,35,28
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,2/23/79,2.32,34,29
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,2/24/79,0.14,49,29
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,2/25/79,0.27,50,29
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,2/26/79,0.6,45,31
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,2/27/79,0,49,25
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,2/28/79,0.28,40,31
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,3/1/79,3.63,36,28
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,3/2/79,0.13,41,21
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,3/3/79,0.37,41,31
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,3/4/79,0.01,58,29
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,3/5/79,0,62,32
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,3/6/79,0,72,40
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,3/7/79,0,69,34
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,3/8/79,0,72,33
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,3/9/79,0,72,34
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,3/10/79,0,67,34
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,3/11/79,0,65,35
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,3/12/79,0,69,33
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,3/13/79,0,65,35
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,3/14/79,0,51,34
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,3/15/79,0.84,46,35
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,3/16/79,1.81,39,30
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,3/17/79,0.31,50,26
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,3/18/79,0.12,41,32
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,3/19/79,0.01,55,28
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,3/20/79,0,55,31
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,3/21/79,0.18,53,26
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,3/22/79,0.07,50,36
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,3/23/79,0,57,29
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,3/24/79,0,61,29
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,3/25/79,0,60,30
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,3/26/79,0,50,33
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,3/27/79,2.31,40,35
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,3/28/79,1.55,42,32
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,3/29/79,0.09,44,29
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,3/30/79,0,52,34
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,3/31/79,0,58,26
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,4/1/79,0,58,30
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,4/2/79,0,57,27
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,4/3/79,0,66,30
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,4/4/79,0,68,32
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,4/5/79,0,66,35
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,4/6/79,0.25,58,30
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,4/7/79,0.47,65,29
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,4/8/79,0,65,32
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,4/9/79,0.2,57,34
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,4/10/79,0,53,25
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,4/11/79,0.18,50,37
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,4/12/79,0,63,34
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,4/13/79,0,65,34
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,4/14/79,0,65,36
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,4/15/79,0,68,37
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,4/16/79,0,66,36
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,4/17/79,0.8,49,31
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,4/18/79,0.82,43,30
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,4/19/79,0.06,53,25
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,4/20/79,0,61,28
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,4/21/79,0,64,32
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,4/22/79,0,52,32
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,4/23/79,0.81,45,32
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,4/24/79,1.21,55,36
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,4/25/79,0,64,31
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,4/26/79,0.25,59,43
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,4/27/79,0.84,57,43
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,4/28/79,0,66,30
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,4/29/79,0,68,35
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,4/30/79,0,64,35
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,5/1/79,0,59,35
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,5/2/79,0.02,72,38
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,5/3/79,0,70,39
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,5/4/79,0,69,41
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,5/5/79,0,65,39
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,5/6/79,2.58,44,34
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,5/7/79,0.99,45,35
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,5/8/79,0.32,50,30
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,5/9/79,0.08,59,32
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,5/10/79,0,69,35
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,5/11/79,0,73,35
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,5/12/79,0,78,44
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,5/13/79,0,78,41
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,5/14/79,0,79,41
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,5/15/79,0,74,49
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,5/16/79,0,76,40
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,5/17/79,0,83,43
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,5/18/79,0,86,54
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,5/19/79,0,87,56
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,5/20/79,0,83,46
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,5/21/79,0,71,48
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,5/22/79,0,73,46
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,5/23/79,0,72,47
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,5/24/79,0,80,43
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,5/25/79,0,84,52
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,5/26/79,0,84,48
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,5/27/79,0,80,50
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,5/28/79,0,78,45
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,5/29/79,0,72,44
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,5/30/79,0,75,45
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,5/31/79,0,80,53
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,6/1/79,0,84,52
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,6/2/79,0,87,50
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,6/3/79,0,86,49
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,6/4/79,0,84,50
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,6/5/79,0,88,49
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,6/6/79,0,83,49
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,6/7/79,0,79,59
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,6/8/79,0,80,44
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,6/9/79,0,80,44
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,6/10/79,0,83,46
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,6/11/79,0,85,47
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,6/12/79,0,82,50
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,6/13/79,0,77,43
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,6/14/79,0,72,36
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,6/15/79,0,71,38
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,6/16/79,0,65,39
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,6/17/79,0,60,39
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,6/18/79,0,67,34
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,6/19/79,0,74,41
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,6/20/79,0,75,43
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,6/21/79,0,75,43
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,6/22/79,0,81,40
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,6/23/79,0,83,46
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,6/24/79,0,82,48
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,6/25/79,0,83,46
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,6/26/79,0,80,45
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,6/27/79,0,84,43
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,6/28/79,0,82,46
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,6/29/79,0,78,46
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,6/30/79,0,76,40
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,7/1/79,0,77,42
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,7/2/79,0,75,45
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,7/3/79,0,71,44
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,7/4/79,0,71,42
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,7/5/79,0,73,41
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,7/6/79,0,73,41
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,7/7/79,0,75,43
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,7/8/79,0,77,41
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,7/9/79,0,73,46
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,7/10/79,0,74,46
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,7/11/79,0,79,46
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,7/12/79,0,87,46
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,7/13/79,0,90,58
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,7/14/79,0,90,53
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,7/15/79,0,89,52
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,7/16/79,0,91,55
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,7/17/79,0,92,55
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,7/18/79,0,94,52
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,7/19/79,0,91,55
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,7/20/79,0,86,57
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,7/21/79,0.22,74,59
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,7/22/79,0.03,79,50
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,7/23/79,0,86,51
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,7/24/79,0,88,52
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,7/25/79,0,89,53
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,7/26/79,0,87,54
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,7/27/79,0,83,51
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,7/28/79,0,84,48
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,7/29/79,0,88,49
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,7/30/79,0,92,52
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,7/31/79,0,91,
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,8/1/79,0,91,53
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,8/2/79,0,91,50
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,8/3/79,0,90,52
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,8/4/79,0,82,51
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,8/5/79,0,83,46
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,8/6/79,0,86,42
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,8/7/79,0,86,51
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,8/8/79,0,85,52
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,8/9/79,0,89,53
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,8/10/79,0,90,55
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,8/11/79,0,85,54
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,8/12/79,0,81,50
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,8/13/79,0,74,50
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,8/14/79,0,74,45
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,8/15/79,0,75,45
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,8/16/79,0,77,44
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,8/17/79,0,80,45
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,8/18/79,0,80,47
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,8/19/79,0,75,46
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,8/20/79,0,66,53
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,8/21/79,0.24,67,46
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,8/22/79,0,74,43
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,8/23/79,0,73,44
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,8/24/79,0,78,42
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,8/25/79,0,80,42
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,8/26/79,0,81,44
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,8/27/79,0,82,47
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,8/28/79,0,71,48
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,8/29/79,0.05,68,44
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,8/30/79,0.21,68,50
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,8/31/79,0,76,41
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,9/1/79,0,74,43
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,9/2/79,0,74,48
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,9/3/79,0,75,45
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,9/4/79,0,76,44
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,9/5/79,0,82,46
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,9/6/79,0,86,48
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,9/7/79,0,85,48
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,9/8/79,0,78,48
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,9/9/79,0,82,45
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,9/10/79,0,89,48
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,9/11/79,0,90,52
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,9/12/79,0,,54
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,9/13/79,0,,53
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,9/14/79,0,93,53
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,9/15/79,0,92,55
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,9/16/79,0,89,53
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,9/17/79,0,87,50
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,9/18/79,0,78,48
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,9/19/79,0,78,44
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,9/20/79,0,85,47
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,9/21/79,0,80,46
USC00048606,"STRAWBERRY VALLEY, CA US",39.563,-121.1077,1160.7,9/22/79,0,79,44
