STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TMAX,TMIN
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,2/18/94,0.12,59,45
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,2/19/94,0.04,58,39
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,2/20/94,0.51,61,48
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,2/21/94,0,61,42
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,2/22/94,0,62,41
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,2/23/94,0,64,43
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,2/24/94,0,66,41
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,2/25/94,0,65,42
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,2/26/94,0,63,50
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,2/27/94,0,64,50
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,2/28/94,0,77,44
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,3/1/94,0,76,47
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,3/2/94,0,70,47
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,3/3/94,0,61,49
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,3/4/94,0,62,54
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,3/5/94,0.11,60,55
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,3/6/94,0.46,64,54
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,3/7/94,0,64,48
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,3/8/94,0,63,52
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,3/9/94,0,64,55
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,3/10/94,0,61,55
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,3/11/94,0,67,55
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,3/12/94,0,77,46
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,3/13/94,0,87,48
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,3/14/94,0,78,52
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,3/15/94,0,70,47
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,3/16/94,0,67,49
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,3/17/94,0,67,52
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,3/18/94,0,67,52
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,3/19/94,0.47,66,54
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,3/20/94,0,67,53
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,3/21/94,0,65,49
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,3/22/94,0,63,51
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,3/23/94,0,61,42
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,3/24/94,0.83,61,45
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,3/25/94,0,60,43
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,3/26/94,0,66,46
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,3/27/94,0,64,44
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,3/28/94,0,63,55
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,3/29/94,0,64,52
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,3/30/94,0,66,49
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,3/31/94,0,65,52
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,4/1/94,0,65,51
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,4/2/94,0,63,58
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,4/3/94,0,65,55
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,4/4/94,0,66,49
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,4/5/94,0,67,52
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,4/6/94,0,67,49
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,4/7/94,0,67,52
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,4/8/94,0,65,51
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,4/9/94,0.09,66,56
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,4/10/94,0,67,46
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,4/11/94,0,78,50
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,4/12/94,0,85,52
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,4/13/94,0,71,48
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,4/14/94,0,64,53
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,4/15/94,0,67,52
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,4/16/94,0,66,55
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,4/17/94,0,72,56
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,4/18/94,0,72,53
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,4/19/94,0,67,54
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,4/20/94,0,66,57
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,4/21/94,0,67,57
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,4/22/94,0,67,52
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,4/23/94,0,66,50
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,4/24/94,0,64,54
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,4/25/94,0.27,64,53
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,4/26/94,0.13,64,53
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,4/27/94,0,63,47
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,4/28/94,0,66,47
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,4/29/94,0,65,51
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,4/30/94,0,65,51
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,5/1/94,0,66,53
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,5/2/94,0,66,48
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,5/3/94,0,67,51
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,5/4/94,0,66,52
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,5/5/94,0,67,57
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,5/6/94,0.59,64,52
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,5/7/94,0,66,51
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,5/8/94,0.02,67,58
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,5/9/94,0,69,53
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,5/10/94,0,68,55
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,5/11/94,0,65,60
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,5/12/94,0,65,60
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,5/13/94,0,67,56
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,5/14/94,0,68,52
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,5/15/94,0,69,58
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,5/16/94,0,67,56
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,5/17/94,0.07,66,48
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,5/18/94,0,66,55
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,5/19/94,0,68,50
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,5/20/94,0,69,50
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,5/21/94,0,70,49
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,5/22/94,0,70,51
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,5/23/94,0,68,58
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,5/24/94,0,66,59
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,5/25/94,0,67,60
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,5/26/94,0,70,57
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,5/27/94,0,70,54
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,5/28/94,0,70,50
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,5/29/94,0,71,54
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,5/30/94,0,70,58
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,5/31/94,0,73,55
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,6/1/94,0,73,53
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,6/2/94,0,74,53
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,6/3/94,0,73,55
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,6/4/94,0,71,56
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,6/5/94,0,69,56
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,6/6/94,0,70,53
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,6/7/94,0,71,54
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,6/8/94,0,75,53
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,6/9/94,0,74,55
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,6/10/94,0,68,58
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,6/11/94,0,67,62
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,6/12/94,0,68,61
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,6/13/94,0,71,60
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,6/14/94,0,69,63
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,6/15/94,0,72,59
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,6/16/94,0,73,54
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,6/17/94,0,73,53
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,6/18/94,0,74,53
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,6/19/94,0,74,54
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,6/20/94,0,72,58
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,6/21/94,0,73,54
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,6/22/94,0,74,53
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,6/23/94,0,77,56
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,6/24/94,0,77,58
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,6/25/94,0,79,56
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,6/26/94,0,87,58
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,6/27/94,0,79,63
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,6/28/94,0,75,62
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,6/29/94,0,74,62
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,6/30/94,0,74,62
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,7/1/94,0,76,62
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,7/2/94,0,69,62
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,7/3/94,0,74,60
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,7/4/94,0,72,59
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,7/5/94,0,73,60
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,7/6/94,0,72,61
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,7/7/94,0,68,62
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,7/8/94,0,71,61
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,7/9/94,0,70,61
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,7/10/94,0,75,63
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,7/11/94,0,71,61
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,7/12/94,0,72,61
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,7/13/94,0,73,62
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,7/14/94,0,73,62
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,7/15/94,0,73,61
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,7/16/94,0,73,60
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,7/17/94,0,72,59
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,7/18/94,0,70,60
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,7/19/94,0,70,61
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,7/20/94,0,74,58
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,7/21/94,0,73,62
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,7/22/94,0,72,59
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,7/23/94,0,73,56
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,7/24/94,0,75,54
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,7/25/94,0,77,55
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,7/26/94,0,75,58
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,7/27/94,0,75,60
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,7/28/94,0,74,59
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,7/29/94,0,75,60
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,7/30/94,0,74,62
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,7/31/94,0,71,60
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,8/1/94,0,73,58
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,8/2/94,0,76,57
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,8/3/94,0,75,60
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,8/4/94,0,74,58
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,8/5/94,0,81,56
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,8/6/94,0,80,62
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,8/7/94,0,77,63
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,8/8/94,0,79,62
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,8/9/94,0,77,60
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,8/10/94,0,81,65
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,8/11/94,0,80,63
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,8/12/94,0,83,63
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,8/13/94,0,88,67
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,8/14/94,0,84,67
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,8/15/94,0,82,65
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,8/16/94,0,79,63
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,8/17/94,0,79,67
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,8/18/94,0,79,68
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,8/19/94,0,77,66
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,8/20/94,0,78,64
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,8/21/94,0,77,63
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,8/22/94,0,78,62
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,8/23/94,0,76,58
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,8/24/94,0,77,56
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,8/25/94,0,77,59
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,8/26/94,0,77,58
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,8/27/94,0,77,62
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,8/28/94,0,77,
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,8/29/94,0,76,58
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,8/30/94,0,76,58
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,8/31/94,0,75,61
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,9/1/94,0,76,61
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,9/2/94,0,75,57
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,9/3/94,0,76,57
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,9/4/94,0,76,57
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,9/5/94,0,74,63
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,9/6/94,0,76,60
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,9/7/94,0,75,60
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,9/8/94,0,75,60
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,9/9/94,0,76,60
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,9/10/94,0,74,58
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,9/11/94,0,73,57
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,9/12/94,0,73,56
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,9/13/94,0,72,55
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,9/14/94,0,76,54
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,9/15/94,0,78,56
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,9/16/94,0,76,58
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,9/17/94,0,74,64
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,9/18/94,0,73,65
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,9/19/94,0,73,64
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,9/20/94,0,73,62
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,9/21/94,0,72,62
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,9/22/94,0.03,78,60
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,9/23/94,0.36,75,65
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,9/24/94,0,73,62
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,9/25/94,0,76,57
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,9/26/94,0,82,59
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,9/27/94,0,83,65
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,9/28/94,0,78,66
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,9/29/94,0,76,64
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,9/30/94,0,75,57
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,10/1/94,0,74,57
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,10/2/94,0,69,64
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,10/3/94,0,68,64
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,10/4/94,0.26,71,64
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,10/5/94,0.02,72,61
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,10/6/94,0,73,58
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,10/7/94,0,77,55
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,10/8/94,0,96,61
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,10/9/94,0,92,65
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,10/10/94,0,89,60
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,10/11/94,0,79,56
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,10/12/94,0,72,55
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,10/13/94,0,71,55
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,10/14/94,0,71,52
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,10/15/94,0,70,55
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,10/16/94,0,77,53
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,10/17/94,0,73,49
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,10/18/94,0,73,49
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,10/19/94,0,73,49
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,10/20/94,0,71,48
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,10/21/94,0,74,50
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,10/22/94,0,74,52
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,10/23/94,0,69,56
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,10/24/94,0,71,57
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,10/25/94,0,70,56
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,10/26/94,0,70,52
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,10/27/94,0,71,53
USW00093111,"POINT MUGU NF, CA US",34.11667,-119.11667,4,10/28/94,0,67,57
